"","FIPS2","business_id","stars","land_area","Population"
"18205","040136136001","Ft7BXN0D9x_XcVd-VZeLeA",3.5,5378496,1593
"18206","040136136002","Sx8nvY9Yb7yp0aZVPoWh3w",3.5,496895,984
"18207","040136136002","ne5RmdfFuFL02oJimNYcVw",4.5,496895,984
"18208","040136137003","36VppVjzRVyyCjJuH4SeVQ",5,1060934,2133
"18209","040136137003","U4JY0KCgowD0J1Rk4VuRuQ",4.5,1060934,2133
"18210","040136137003","XGK7mKZJQtJa77Izhx6xyQ",4,1060934,2133
"18211","040136137003","Va8jxsnEfTK62Us4ehogog",4.5,1060934,2133
"18212","040136137003","nSCLWYT0irr4WSAYihvwHQ",5,1060934,2133
"18213","040136137003","PAgCM-p-VqXIc5iVtTpx1g",3,1060934,2133
"18214","040136137003","p9vfNB3fVb3Z7P6qU-VOxQ",4.5,1060934,2133
"18215","040136137003","mIaR-t3rLp8FeuqCbFKeuw",5,1060934,2133
"18216","040136138001","iJVZqAGZok2JNID_zGjFpQ",3,2282288,1424
"18217","040136138002","OYvvxPni_OG0XFK_4wJWew",4.5,1432552,2651
"18218","040136138002","LSpjrLrqp9ea5XYg6E_mXA",5,1432552,2651
"18219","040136138002","hOTcQdhky7J2v0Phb2Ol4g",4,1432552,2651
"18220","040136138002","LocvR53vXCQ8S5ZogU9rWA",4.5,1432552,2651
"18221","040136138002","DdVbzqR0z3NisbPupv4IJw",3.5,1432552,2651
"18222","040136138002","IRUsIQSgjkk7Ah5RBsIfJg",4.5,1432552,2651
"18223","040136138002","tBpcKHlBJTwRLq6Q2gv1KA",4,1432552,2651
"18224","040136138002","mj4dPItsd8E6YmA64X3FRg",4,1432552,2651
"18225","040136139001","H85IDGgg1QqRlGwBy3Ekyw",3.5,2444127,2673
"18226","040136139001","2oYhEHgSDLqYXYlAqnChuw",4,2444127,2673
"18227","040136139001","tW6E5tIXDcTyA9bfcny62g",2.5,2444127,2673
"18228","040136139001","mpkg-R_kjw72UKDOlKNruw",2.5,2444127,2673
"18229","040136139001","ix5po_okLs_LDzoyaL0TZA",3.5,2444127,2673
"18230","040136139001","aivAWjCF-2Y3WJfswiJmqg",4,2444127,2673
"18231","040136139001","rjJ2JE5UNPE5JQhPmo1vHw",1.5,2444127,2673
"18232","040136139002","44A0s2BYbSpkyiO5VxU_ng",2,942627,1864
"18233","040136139002","DPDVA31pE0gydMeGdtm_eg",2.5,942627,1864
"18234","040136139002","aLt9Dszij1ggPT_d8cOK8A",3,942627,1864
"18235","040136139002","GuXdEaGrTE4njuWiJRx1Jw",3,942627,1864
"18236","040136139002","ki0F0lO2qOLpyZeHuzcgyA",4,942627,1864
"18237","040136139002","t9mnsomZXx39YQm50nJREQ",5,942627,1864
"18238","040136139002","ZCWNnfp8pb7bDRNB9o-2HA",3.5,942627,1864
"18239","040136139002","6qKZB-khIqP3b5S5Q-46RQ",5,942627,1864
"18240","040136139003","63aWIQIZFevezwDwGPph8Q",4,791062,1617
"18241","040136139003","L1os37QpeFBNSxkhbv9sdQ",3.5,791062,1617
"18242","040136139003","v_a16XU3PHhxaNNvmUIARw",5,791062,1617
"18243","040136139003","U0Up9AYSClGwmuqo-ZJVzw",4.5,791062,1617
"18244","040136139003","WrmINimjsTWhk3x8vHdRRA",4,791062,1617
"18245","040136139003","u4Yelsb5Tkklzp5WpN1PCQ",4,791062,1617
"18246","040136139003","KDQqjVfqmLDwddpt3yKVNQ",4,791062,1617
"18247","040136139003","EvtjjnRkHX00rhqgrLwaqA",3.5,791062,1617
"18248","040136139003","TTjdeeMfTw9s9vg4T1a3pw",5,791062,1617
"18249","040136139003","4_KSU-kAmt2O-dcO8DFW3A",3,791062,1617
"18250","040136139003","_lZTISCRAM2CzWj9vzifBg",5,791062,1617
"18251","040136139003","1yu0qoB0jgN-PADZX92RoA",2.5,791062,1617
"18252","040136139003","aHh_WrVxDkTI_T3y_6UZPw",5,791062,1617
"18253","040136140001","EcrG2b33BWusw_h66BW78A",1,922241,1160
"18254","040136140001","_d5rLU0vLzNHwWLK-pG7WQ",4.5,922241,1160
"18255","040136140001","aV4g1yMKv75FZGWs4a_2Bw",3,922241,1160
"18256","040136140001","FBNxmgHqP9ksk-56XLJ1eg",2.5,922241,1160
"18257","040136140001","2Oc3IK0yxRBYHPXgb7_tMA",2,922241,1160
"18258","040136140001","q34vLVEbHPzS0ZUC8XGsVw",2,922241,1160
"18259","040136140001","cC2pRDlAQCEKoiSuTNzqEw",5,922241,1160
"18260","040136140001","IzBgwy7wngkk1o_1xSa-gA",4,922241,1160
"18261","040136140002","IAu151J1wNz9ervDqphrQQ",4.5,869142,1639
"18262","040136141004","814EMcyabpse8-Kmgitg7A",3.5,931382,1819
"18263","040136142001","Y_5W1pCzqT7ISBQRN92FLg",5,2873734,1458
"18264","040136142001","7RLjQ0Y8wRihcPHJP3BpkQ",4,2873734,1458
"18265","040136142002","zwToyWL4dT1clsFPK9wI2w",3.5,1357955,1956
"18266","040136142002","mkLVdKIReJQicOT8a4O7YQ",3,1357955,1956
"18267","040136142002","9OtcE1XTl3xeB-icTU15FQ",2.5,1357955,1956
"18268","040136142002","Gw-VF5IDbxTi4gRj0TPzbw",5,1357955,1956
"18269","040136142002","YPOWHXPtjnCqAlvAVmM9Lg",2,1357955,1956
"18270","040136142002","toDZ6L_a_0lWU9O1JtQRGg",3.5,1357955,1956
"18271","040136142002","1TB4WNBOdNQkueagIUh_FA",4,1357955,1956
"18272","040136142002","KM5i8zMJxBIept04j60tNA",4.5,1357955,1956
"18273","040136142002","UWqJe9rdfwMfy7to6HEnAw",4.5,1357955,1956
"18274","040136142002","bMAjZwWjTXQhDvtJGEV2_Q",3,1357955,1956
"18275","040136142002","x_mxrJALBi5No9CxRswEaQ",4,1357955,1956
"18276","040136142002","PZHO5bdgz26ddon8sV02AQ",2,1357955,1956
"18277","040136142002","J2ETnCWtFqlOoyQUWGQp7Q",4,1357955,1956
"18278","040136142002","ie3Z-b4O7109XG_PidosKQ",5,1357955,1956
"18279","040136142002","XpkaEp0UhtNMpKtEGfsV7Q",2,1357955,1956
"18280","040136142003","QoTOOE-gVN4ELZU373qZxQ",4,983308,1477
"18281","040136142003","H5tAXc4Zk9CRfwgRXCIukQ",3.5,983308,1477
"18282","040136142003","EeQlS9VLlfWT25-MeYsJTg",4,983308,1477
"18283","040136142003","01cQQpeEwWpzTgv6YUQhAQ",4,983308,1477
"18284","040136142003","BdSY-BHmH0BCCv47mOOS0g",4,983308,1477
"18285","040136142003","8c9RFT_Yk4_JsmzxQ3cZhg",5,983308,1477
"18286","040136142003","H7x3qfjvJYznmY0oO_o7yA",4,983308,1477
"18287","040136142003","SqKvy7IhI1II5sYE7qEfrg",2.5,983308,1477
"18288","040136142003","_Pgyo58zwlnkHJZsgo0Rcg",4,983308,1477
"18289","040136142003","gqLWBFxOKag8dXwVxEvTrg",4,983308,1477
"18290","040136142003","QQXTbHwTx7r8vw7kcksnow",4,983308,1477
"18291","040136142003","VwmyIQ9KAtHEhIZuPix3CA",3.5,983308,1477
"18292","040136142003","qhQM9Lyg-XUAEXkQdbrLzQ",3.5,983308,1477
"18293","040136142003","2mGFEps7XM77wbrTNPbKdA",5,983308,1477
"18294","040136143001","SMFW3_4bKnrY7pACtJtixQ",5,11337356,1056
"18295","040136143001","QBgC1bVnda18GzbPrVlXGg",3,11337356,1056
"18296","040136143001","nfkSaVpdNG-JBYQzOcrl1w",4,11337356,1056
"18297","040136143001","JwHrQnPBbVF3WsAJ-INyWQ",5,11337356,1056
"18298","040136143001","65C_E02GKkbqpP42G4xEGQ",2.5,11337356,1056
"18299","040136143001","pjfsSHsxzgNVrbpsRGo2Ng",4,11337356,1056
"18300","040136143001","mn24iM08KlSJQosaj0bY0g",3,11337356,1056
"18301","040136143001","Zhq8DQNkuhKxNXmX_9c84Q",3,11337356,1056
"18302","040136143001","frumWZFo9B-aVcTDtNOLww",3,11337356,1056
"18303","040136143001","Ci5H9Gx9iXDA6vYjkOq0eg",4,11337356,1056
"18304","040136143001","WRP54sTSbVOg_eMP12C7ag",5,11337356,1056
"18305","040136143001","XMsf2z-YwN6OLDXC08P0qA",3.5,11337356,1056
"18306","040136143003","c2_iUhnFqctffbBCSVMEbQ",3,644516,903
"18307","040136143003","H8eT3Ylf-CgmnLFqqb6pTw",4,644516,903
"18308","040136143003","yDGnyiqo9rAdhx8uAoCcNw",3.5,644516,903
"18309","040136143003","w2uDJ6TArjW4h0ZdGCa6Qw",1.5,644516,903
"18310","040136143003","#NAME?",3.5,644516,903
"18311","040136143003","RmsLprV97Sj0BJgbH5TWOQ",3.5,644516,903
"18312","040136143003","rkZaoHVplNXKa5lTzhTu9w",3.5,644516,903
"18313","040136143003","Xh7lpLo9TxodWgV5VdWeiA",3.5,644516,903
"18314","040136143003","2N4t90EnUDhkLmrAgyb5uA",5,644516,903
"18315","040136143003","xOOYuIBDCIDkd3L4bvckpg",4,644516,903
"18316","040136143003","zH-o6lAI0ZchmeaqCBoPqA",4,644516,903
"18317","040136144001","bfLg7K6yIRWMzb6eAu1o_A",4,708351,1099
"18318","040136144001","hgJ22xDxuU-GwIws2lQ0yw",4.5,708351,1099
"18319","040136144003","nu4NAoY6Wk9R0YNNamveBA",4,778924,1133
"18320","040136145003","rrWhi2TL0smrbihvavZxcg",4,502845,497
"18321","040136145003","qwhBg6QpRgL6GgdMB8wpjQ",5,502845,497
"18322","040136145004","GV5kqyrnOTdVr1VEd-Ji5Q",4.5,1838635,1594
"18323","040136146002","r-wmZ0k51bCCLWNWaDZ5vQ",4.5,610776,1320
"18324","040136146003","OpdDAA5Kdb4b3NoKisJaUQ",4,497940,1054
"18325","040136146003","6Zi7nEX_nxuUvzmfWJYMlQ",3.5,497940,1054
"18326","040136146003","gx0mu9P-OXQQinDyrruCpA",3.5,497940,1054
"18327","040136146003","v6zRA0WqOODJjmpvstrpGQ",4,497940,1054
"18328","040136146003","m2M7X5ItFvhOC7a6B7JcDg",4.5,497940,1054
"18329","040136146003","AffD8LJ--KrlIoKb8p4AJg",2.5,497940,1054
"18330","040136146005","vBH0D63OloLULIfzscgO3w",3,1483537,1278
"18331","040136146005","EEC7t11ciQ6XUjkudRbYSg",3.5,1483537,1278
"18332","040136146005","3PR1CuX2JGamtmoC-tuXOw",4,1483537,1278
"18333","040136146005","O8VZStQqbwvHb8aayyTIWg",2.5,1483537,1278
"18334","040136146005","jqbrMBRsByyVBm8OoQ9dWA",3.5,1483537,1278
"18335","040136146005","NHBWvw5LNkBlqK7DNIE3_g",1.5,1483537,1278
"18336","040136146005","IVfoz7DNWCHavrKr_EOTsA",2.5,1483537,1278
"18337","040136146005","pSvXraehYNutSUJLqw5WJw",3.5,1483537,1278
"18338","040136146005","QPXmLupGCI7sFfqoDyb_nA",3.5,1483537,1278
"18339","040136146005","NWtC07BxIqQp76kugbvynA",3.5,1483537,1278
"18340","040136146005","vYEUEID47mgenrTBsvL9Xw",2.5,1483537,1278
"18341","040136146005","mF_jA79sZdcLtj3zWBx8ig",3,1483537,1278
"18342","040136146005","K-12aeT9GzRXPvhFeROFaQ",2.5,1483537,1278
"18343","040136146005","tWVuAPWXvW2g8ce0WWepXA",4.5,1483537,1278
"18344","040136146005","eak5QgDLDPKvHjc9mHobdw",1,1483537,1278
"18345","040136146005","i98vDwJCbC4RHvDo0_XQuw",2.5,1483537,1278
"18346","040136146006","tvBC1FNxX_quNv-4IkGzQw",3,136791,1017
"18347","040136147001","PfJ17JQJKsX9KHHEkkr6iQ",3,12924582,279
"18348","040136147001","nqOLgcv4V08BfBYMnC5Bjw",4.5,12924582,279
"18349","040136147001","y6-RZAlmtssiqo0OM7lCUw",4,12924582,279
"18350","040136147001","8FNO4D3eozpIjj0k3q5Zbg",3,12924582,279
"18351","040136147001","cb6_yjQF8cLET_rX_BDI0Q",4,12924582,279
"18352","040136147001","TJFdh4tXS5RUXZfMf0XRIg",4.5,12924582,279
"18353","040136147001","bcxb83VBtvOGmo6D1Xst_w",5,12924582,279
"18354","040136147001","DenHJrZ-jIZWsy1_PeAG9g",3,12924582,279
"18355","040136147001","KH8BMOHWAwBXCngmHxOXOQ",3,12924582,279
"18356","040136147001","ATSWZjioYqNMMQD9w6OWRg",2.5,12924582,279
"18357","040136147001","8EGVr1MUzoV-_I7GsVqXKA",3.5,12924582,279
"18358","040136147001","tJB-8htFreI7an-_JAycsg",4,12924582,279
"18359","040136147001","ypC-VOrNKpEH1D3rHZBThQ",3.5,12924582,279
"18360","040136147001","cMCYGkQbxu51Bu-Mdzhw3g",3.5,12924582,279
"18361","040136147001","KbN836a966ec6tEI0-wh7A",2.5,12924582,279
"18362","040136147001","_znf-JNappz5Z6W-2nRaJw",5,12924582,279
"18363","040136147001","ntH7Mo1JZdkglMiQXZy3Bw",4,12924582,279
"18364","040136147001","C0VBU6tkY551KEuIWwf1KQ",5,12924582,279
"18365","040136147001","iAHNZo6GF4C3N-z8u2C_ww",3.5,12924582,279
"18366","040136147001","MvQWtqT6jXjaSW9qgDQBqQ",4.5,12924582,279
"18367","040136147001","sSKPsZ1rhadPvBUSJw7BFQ",5,12924582,279
"18368","040136147001","8Paw2C-StKOx7C5nSYNX1A",3.5,12924582,279
"18369","040136147001","6vqBtAA2RgXI5DfKCfH45g",5,12924582,279
"18370","040136147001","pwsPmCKDMJQ9jTpdQFjFTA",3.5,12924582,279
"18371","040136147001","0b-zTb8lUrUAOTyGLuZ2KA",3.5,12924582,279
"18372","040136147001","8T8B_xK10FuO6MBOFcVQ3w",3.5,12924582,279
"18373","040136147001","OXvNHPDeLMjDUM84MSk4PA",3,12924582,279
"18374","040136147001","I3q-yBxRJ0mly9T3LnCGKg",3.5,12924582,279
"18375","040136147001","t33ZEOAeitsDqVs2QuJvbA",3,12924582,279
"18376","040136147001","kL4uXixsz4rbKFrUa2PyKw",4,12924582,279
"18377","040136147001","mEFyJi0e04MR0ZoF4d1LbA",5,12924582,279
"18378","040136147001","HgLPRgRQ9R0-98i8ThCYrg",4.5,12924582,279
"18379","040136147001","y6dEkjR5FMP2h1L5V6pI4A",2.5,12924582,279
"18380","040136147001","rqIzTw94TrCOo6slDJny9Q",4,12924582,279
"18381","040136147001","U6FukgD5HSepPD3L1GKZOA",5,12924582,279
"18382","040136147001","s2GehCgLDp-Go0tHLaRFgA",5,12924582,279
"18383","040136147001","WlIXozffoh023o6cUmOfjg",5,12924582,279
"18384","040136147001","WBfPco3j27X_IBpZ_PDcUA",5,12924582,279
"18385","040136147001","rcyO0WSXanfEnWBBh4CCNA",5,12924582,279
"18386","040136147001","rKbYn0Nssuc4S_9nq0gcHA",2.5,12924582,279
"18387","040136147001","VNAwZUh2pLSAn9oGpYBC7w",3.5,12924582,279
"18388","040136147001","W3u1P_ZFDVgiC2RNqNauxA",4,12924582,279
"18389","040136147001","P3XTxImHMkOCY9f7RDUvvQ",4.5,12924582,279
"18390","040136147001","dMHuaaspFU5jUqkpLiZhaQ",4,12924582,279
"18391","040136147001","CFdPTWukph1ownRkLiglJg",4,12924582,279
"18392","040136147001","n4aHDjPGETVC4l7TyuMlGQ",3.5,12924582,279
"18393","040136147001","1hSfmvi1Q9leNc8N6NhfAA",4.5,12924582,279
"18394","040136147001","wzQAmzQopWcfoCG8lfiE_w",3.5,12924582,279
"18395","040136147001","DYy-nKR69LGPFWGRet3yBQ",1.5,12924582,279
"18396","040136147001","RSCPys-z6rKA7RnpaAF43w",4.5,12924582,279
"18397","040136147001","OiQd6wkxOFx9k_EmRaJYTA",5,12924582,279
"18398","040136147001","ZKU3pLy_JKieZ5cpeLI0Xw",5,12924582,279
"18399","040136147001","yYbd9P1KmlPSKmQxo68n_g",4,12924582,279
"18400","040136147001","GVUtuBmDdvXxXtjrvHHJnQ",3.5,12924582,279
"18401","040136147001","92a4SnmWzVws-R64x5tuvw",5,12924582,279
"18402","040136147001","0MQg9gAhDucZhbNZ8UJZGg",4,12924582,279
"18403","040136147001","R5Zr2kKr48V64ojcFBCGPA",5,12924582,279
"18404","040136147001","kQnR8Dl_CUEqzTO918goBQ",1,12924582,279
"18405","040136147001","VBR6tgSt87VGZTNqam3bWg",5,12924582,279
"18406","040136147001","aI_amBIv54wgzKEhJyjDqA",2.5,12924582,279
"18407","040136147001","rvxX2P0fzn6PwYY4IAnUxQ",4.5,12924582,279
"18408","040136147001","QJP-bRQvtGvShgs4AnvZKw",4,12924582,279
"18409","040136147001","JQ67Hjr3hNhlLDmMvwEiDw",5,12924582,279
"18410","040136147001","pYSZAk_Vwq72mqCEW75uAQ",4,12924582,279
"18411","040136147001","t7Yr-txJnFGbpSN4I0devQ",4,12924582,279
"18412","040136147001","2lHeLYZy6jZHpJp4W2ef6w",4.5,12924582,279
"18413","040136147001","CUrGpz9_Tt0ZaOKCCjwP8A",4.5,12924582,279
"18414","040136147001","MIsLw-yvFeSxyvJXgFPA8Q",1.5,12924582,279
"18415","040136147001","tVC8ziMEqktxZkIOvpDAHQ",2,12924582,279
"18416","040136147001","FyWoALM_s2QE4JY7HsFrag",4.5,12924582,279
"18417","040136147001","19AvhiH3-Lu-SMzG0skXMg",5,12924582,279
"18418","040136147001","T8uhdmJgewM7htInfxa1dA",4,12924582,279
"18419","040136147001","IlY3OWLK4jQ73OdNTZuAXg",5,12924582,279
"18420","040136147001","4K4lXW-S_qMk6XG3aV5wrw",5,12924582,279
"18421","040136147001","m4lHVO-fGOeLr8_my2zTKQ",4,12924582,279
"18422","040136147002","MheGXyz-VXsFt_OVB0eq9A",1,1652187,1052
"18423","040136147002","TDoWuRrfVIUOORPUmJhKqw",3.5,1652187,1052
"18424","040136147002","Jt1tVmCN1jwnXc3sSULqTQ",3,1652187,1052
"18425","040136147002","XCnNnrT36Lx1dINSN2JN-A",1,1652187,1052
"18426","040136147002","w_t1GDXfGKuHihREJoM0Aw",5,1652187,1052
"18427","040136147002","fmpEjlZhFlMHaGmsKJlUTg",3,1652187,1052
"18428","040136147002","1XiUlZuB1LhIAXXXOQFTFA",3,1652187,1052
"18429","040136147002","i0W4TZcoRbOYeRfDfQEX8g",3.5,1652187,1052
"18430","040136147002","2ONde6C4YzLcjfGNhapmfQ",5,1652187,1052
"18431","040136147002","wJGJt3NPaHvE-GMIeN-H5Q",3.5,1652187,1052
"18432","040136147002","V7VBfH3sU8Sg6N6Ws6V4gw",5,1652187,1052
"18433","040136147002","ApRofCwszm55G7jDVx89SA",5,1652187,1052
"18434","040136147002","vrhbgj2NjotFDpVekG8HGw",3.5,1652187,1052
"18435","040136147002","bmcqLxtD2uds2Stq61kYNA",4,1652187,1052
"18436","040136147002","XuQKD10Kx6OyeLSbrqX3VQ",4,1652187,1052
"18437","040136147002","inDYSqSDMyrfBhOZc702rw",1.5,1652187,1052
"18438","040136147002","cD4cCsAUCELgd3hcLPudsg",3,1652187,1052
"18439","040136147002","9Y5kXneSwv-l-8TODZWQAQ",4,1652187,1052
"18440","040136147002","x3ByDg8Lt8ioECK80blmww",5,1652187,1052
"18441","040136147002","7oQwM-GpzoWM1_H8agjhdw",4,1652187,1052
"18442","040136147002","R4KGec-dXJFG1rYWmfXmvQ",4.5,1652187,1052
"18443","040136147002","H3IBlFr4WTmMupkUcX7cDA",4,1652187,1052
"18444","040136147002","aX8DtarNy_Y0BqztAQDd0w",5,1652187,1052
"18445","040136147002","0YB3QjUCaWlWUkc1Wtd-sg",4,1652187,1052
"18446","040136147003","9OV_LUrFDldkAYq4d8RQwQ",3.5,344042,1281
"18447","040136148001","3CBGpMwYii-zd2k9P7BEhw",5,548033,1191
"18448","040136148001","lrk3yoGTJ7_i270go1_8nw",2,548033,1191
"18449","040136148001","k6PuJ964NF2NEoXoOg0ijA",3.5,548033,1191
"18450","040136148001","LTqA_NSvhLDmmKCar9R_MQ",3.5,548033,1191
"18451","040136148001","bVwg9AuDejkMHNvg0xuSjw",1.5,548033,1191
"18452","040136148001","FIBB1yESFEoFbQn053SaIQ",5,548033,1191
"18453","040136149001","zsrwgJ0ckHPKzUk2fpiXzw",2.5,2282343,1343
"18454","040136149002","x1QsHJyLile5B_zy1DZvWA",5,3187764,1420
"18455","040136149002","ywmgMT-ir0XdbVzCADPpAg",4.5,3187764,1420
"18456","040136149002","5rjdZ3n6s1TumnIpsRCR1A",4,3187764,1420
"18457","040136149002","p6DoTLj29oUKWOv-GTyaMA",2.5,3187764,1420
"18458","040136149002","hoWspnyGflQGNVSWKvy4Wg",5,3187764,1420
"18459","040136149002","0PMs2OgT2sTIJrQcxienVg",4,3187764,1420
"18460","040136149002","j-yNb1XXFhiYow2pM6gd9A",5,3187764,1420
"18461","040136149002","vmj-2OhFiKfNHfY-dn0OaA",3,3187764,1420
"18462","040136149002","1pfpNNcX0W8PXTUUHjD-1g",5,3187764,1420
"18463","040136150001","M2j4ncoX2xtAmry1yWqwPA",5,6825085,2143
"18464","040136150001","ZbJPTGGBzSsmlSos_qS54A",4.5,6825085,2143
"18465","040136150002","lOcNxXXMkae-RORv0qU6mQ",5,4209421,3818
"18466","040136150002","d7V3ykQHqChv0KtXEanKLw",3,4209421,3818
"18467","040136150002","ZGHFciK5imaWpDIgArq0bw",3.5,4209421,3818
"18468","040136150002","5GpjxIXq_12jZHMBQk0LKA",4.5,4209421,3818
"18469","040136150002","PkG9bV1SvfOydOCCnDUGgw",4,4209421,3818
"18470","040136150002","vUFgrPE3Y-GqBRhyervGEA",2,4209421,3818
"18471","040136150002","A_SsvQwwto4JeUFykRMqGA",5,4209421,3818
"18472","040136150002","6acm7p_-SeLq8oPxTC4qUQ",4,4209421,3818
"18473","040136150002","qpmOl2b48AtlRHWCdNwVuA",3.5,4209421,3818
"18474","040136150002","IYWTOj970XqG2z9Xft_8SA",2.5,4209421,3818
"18475","040136150002","PdWe3jF9YEu5fWBiQXZIgg",3,4209421,3818
"18476","040136150002","rGnnYV3NQ1PGTMTZhCmbhg",4,4209421,3818
"18477","040136150002","rLOPVWIQPOC2VxjBsRKSWQ",3,4209421,3818
"18478","040136150002","zcaqnIty7lIb123EeUzokQ",5,4209421,3818
"18479","040136150002","wJRFXd7auVKe6fpQqwmqyQ",4.5,4209421,3818
"18480","040136150002","KdzEtD--s9fy3MZNOWEF1Q",4.5,4209421,3818
"18481","040136150002","QLW9Yc9PCQbvnI9Y-ox88Q",3,4209421,3818
"18482","040136150002","5NeJJp4fiuG1IyRJWDPnKQ",3.5,4209421,3818
"18483","040136150003","E_wFKJejd4ij4KlVs0KQGA",3,4215588,669
"18484","040136150003","v1YerIajfn5ihf9PE-xxFA",3.5,4215588,669
"18485","040136150003","HHNnxstKEjJ0ofgoKk1jSg",4.5,4215588,669
"18486","040136150003","Lbue8gqRiBPEnA7g7H1qdw",4,4215588,669
"18487","040136150003","usw2nJCrqlJpaTiJVwoH0A",3,4215588,669
"18488","040136150003","ogMsiOU3QA2671pFUvexUA",4,4215588,669
"18489","040136150003","Lr_zpkKpOVCiBMcEt7qBsw",4,4215588,669
"18490","040136150003","0flaoi5DDGt-FLbmhVprmA",3,4215588,669
"18491","040136150003","fsc3r1qvqiy6T3hoJtpVmA",4.5,4215588,669
"18492","040136150003","Bp9DYjh3_PnDOOG65SWRsQ",3,4215588,669
"18493","040136150003","rfuCmgGhWoBLx5QvZqadwg",2.5,4215588,669
"18494","040136150003","T11YSYqwlRDC48V8-W1GRw",3.5,4215588,669
"18495","040136150003","52Wk6urkTwlxi_UCf9wwXQ",5,4215588,669
"18496","040136150003","wl51t6lT7leiX64SlkOx6g",4,4215588,669
"18497","040136150003","5rQZaYi_i5Fpi-iExhT5ew",5,4215588,669
"18498","040136150003","bJB4GG_DASDIErjRdRhQWw",4,4215588,669
"18499","040136150003","oc43zt1vE6nlBlQIWvvidQ",5,4215588,669
"18500","040136150003","WnmNF1mNOcbcheVpTv7ucA",4.5,4215588,669
"18501","040136150003","5Q49MxuWJgXS649i7i2Iow",3,4215588,669
"18502","040136150003","JnWjER-iSptIYSRgoJs50A",5,4215588,669
"18503","040136150003","UwWVGxJGhTBB5W7-uBlJPg",3.5,4215588,669
"18504","040136150003","wnXRpgd0hSzMCXS2J8GxNw",4,4215588,669
"18505","040136150003","soGWWfR3aKdDuM07_p0AGw",3.5,4215588,669
"18506","040136150003","GDpGkoFIkRp6b5HmdcMu1Q",3.5,4215588,669
"18507","040136150003","8bAJSdGa-LGFuOXBKyAwXg",2.5,4215588,669
"18508","040136150003","hDHYbekIzW-M5tljy1IP1Q",4,4215588,669
"18509","040136150003","vvMR0jgDoBA-g1XgZy8sEg",3.5,4215588,669
"18510","040136150003","ArjchfGWpXf3R8Ly9s52Fg",4,4215588,669
"18511","040136150003","NLaZGf9em6T-z7TSXUkxDw",4,4215588,669
"18512","040136150003","ZmPD_EkSQX0QP9jB2bv13Q",2,4215588,669
"18513","040136150003","602d4yqxXNWrLyRQ0yDxqQ",5,4215588,669
"18514","040136150003","VfORq7mBoNpH85sEIdbavw",4.5,4215588,669
"18515","040136150003","n7FaoJEGSIfWxCBDlfv-Mw",4,4215588,669
"18516","040136150003","y1A62g8hSodSS_aOzTKDig",2.5,4215588,669
"18517","040136150003","Foxjqu9LrlbzCw4GvXVtEQ",4,4215588,669
"18518","040136150003","Ns2ythrHuw23hRIsfxoO_w",3.5,4215588,669
"18519","040136150003","KgbCo7ZDFc5bY7w09PReGQ",4,4215588,669
"18520","040136150003","y9SolM8BF-HZnMour04FGg",4,4215588,669
"18521","040136150003","Khe1mINwlyFGAZ68vg2VLA",3,4215588,669
"18522","040136151001","byFWmwlVSmUj-AmM6NZYvw",4,811802,1597
"18523","040136151001","uhIDQ6lsFcm6FfkzAFdJ1w",5,811802,1597
"18524","040136152001","Co-sJv4GNxILkF79ZMLq-Q",2,21404356,2546
"18525","040136152001","mOXrStaa4BOvFP6SgPo_Yg",5,21404356,2546
"18526","040136152001","88BwEbuy10Obhb7pkrR7JQ",4,21404356,2546
"18527","040136152001","VX0XxLSx-JnsWNW2bme7Bg",3.5,21404356,2546
"18528","040136152001","pkAxiGlb5VIYtlSj2PM5Eg",3.5,21404356,2546
"18529","040136152001","omxi9nCCCM9OXVGsQQ1L5w",4,21404356,2546
"18530","040136152001","3y5AP5IxdIsJ9Md1xh0diw",2.5,21404356,2546
"18531","040136152001","m1EPwocGzvYTcB-almoZvg",4,21404356,2546
"18532","040136152001","u3_amLppmBrfBYUfaI0nVw",4,21404356,2546
"18533","040136152001","ZJxs1L4oMhX9GW00ty0aAg",3,21404356,2546
"18534","040136152001","SqvZF2w9qMV8YvTW696mFw",3,21404356,2546
"18535","040136152001","GTMlaMHzuIRlwvwpvSML1A",4.5,21404356,2546
"18536","040136152001","XWvht_1ZLdK7EHJ3jo4q0g",4,21404356,2546
"18537","040136152001","_grGGf6_m3fGW_U9lY-pXg",4.5,21404356,2546
"18538","040136152001","pskMAsS5zxuwQUF--tWIUQ",4,21404356,2546
"18539","040136152001","GjvIDOEhdQB1oPrFeSpxBw",3.5,21404356,2546
"18540","040136152001","wx6GMdSAcanQVNsbcigtbQ",3,21404356,2546
"18541","040136152001","L_MtTn4IUBTmQtqqM2iFqA",4,21404356,2546
"18542","040136152001","9beCQ1vPk4cFSJp8Sb5-8Q",3.5,21404356,2546
"18543","040136152001","e0B-vLvKxGiGV_pTT7vwcg",2,21404356,2546
"18544","040136152001","0GknOX3CObxAzYrX9pSaAg",4,21404356,2546
"18545","040136152001","AHu8U4hB4SDeBqVUTflc4A",3.5,21404356,2546
"18546","040136152001","fC2nbJgAazYnLK2pCDineg",4.5,21404356,2546
"18547","040136152001","_HAYDjkPJVabBXyvx-u9YQ",4,21404356,2546
"18548","040136152001","j3gRIz4OpIcW2-QhJkaeQg",3,21404356,2546
"18549","040136152001","0xusOkLdNpGZvXmuquFRMg",2,21404356,2546
