"","business_id","longitude","latitude","stars"
"24697","ifgBLoy21yk3e_J_0n7Ibg",-115.315832,36.2898039,4
"24698","YEaCNq-Vl5gENqYmEf-lvg",-115.246255230951,36.0642855819261,3.5
"24699","yjYJLEaMvuCaQ2L5b5O2MQ",-115.144271850586,36.2999084708383,4.5
"24700","Jq2fZ355A_SP_JQ0YipaEw",-115.2981287,36.0709186,2
"24701","lJ22ls9Ly0Hy0n6nALfcaA",-115.073331,36.115492,3.5
"24702","rqU5JRxpKBiXyYJE1Wofqw",-115.1533034,36.0121499,3.5
"24703","dw9uK-1OR8zxcXBRsGCdNw",-115.1432435,36.2763339,1.5
"24704","8WXKih9Bx7u_SoFoM7Xu1w",-115.026598,36.194064,4.5
"24705","6Yp7yXNcAJMb3f4iHaycWA",-115.2061906,36.278868,5
"24706","txgU8NFjV1s-h96V4DhRZA",-115.243607,36.1223489,3
"24707","8JjXh6nHgRPqxKE4jXa80w",-115.07925,36.1591572,2.5
"24708","v2640qws0A8gH-x4-jY_Ig",-114.99288,36.013921,4.5
"24709","prgOM78s2-dnt2WDAs_ooQ",-115.1726815,36.1094031,5
"24710","OmJYv4Ow9EF0XF8AuZKbTQ",-115.11968,36.275915,2
"24711","s96YE03MNZYtYQEUmp8ngg",-115.0978263,36.1003912,5
"24712","a2_T-Zw2FK-r9anByMaE_w",-115.197258,36.1725319,3
"24713","n9Qff3XrYhsU6yUvBlbFQg",-115.0391132,36.0417782,3
"24714","UaPGk7bYvL5hIdbEoGtRfw",-115.1903843,36.0405635,4
"24715","0DecqKx4eefDkXSXDUz3kA",-115.191299,36.0401472,3.5
"24716","KJx_ielwFIXqiagdjoTeMw",-115.1214514,36.0802233,2.5
"24717","DHZJTwjL_YRICNhHsyUTyg",-115.191065,36.201009,1.5
"24718","oCLOeGLzc-fPUTn1WMy6Cg",-115.1122543,36.0801558,4
"24719","-5K-Ci-g7q78qht2yfrmPQ",-115.1364187,36.0102597,2.5
"24720","0VhDIkUaXngQJIc9fLuCsQ",-115.250567995834,36.1435692735995,5
"24721","IXyq3-Pl9mQ4NJjhB328zw",-115.172763,36.1026497,3
"24722","oSLd0gESUk-QMwmBB4G-sw",-115.241276,36.092859,3.5
"24723","1S9sqBDX0n5bFHyXFWtS2A",-115.029625,36.097408,3
"24724","udY-ZptATLEMz3BzZsEB5g",-115.029625,36.097408,4
"24725","-pVqeVXEIHsAM3U0su1YRg",-115.2793808,36.0533669,2.5
"24726","v8Q1t8unfxBADFWJQMxEPA",-115.254969,36.20548,5
"24727","vWyMs6UbBITuwtiCtnpNkw",-115.277232,36.055904,3.5
"24728","1Mr4zjzLJRaTYoBx-12NmQ",-115.2079082,36.2769088,3.5
"24729","9S1tgwjtErBJywAlXuSIlw",-115.314902,36.086515,4
"24730","gfKPPPhO8a8DDzSOBHshdg",-115.101297,36.000299,1
"24731","khhL2gklNBWObAKkdKNhag",-115.2068052,36.2774476,5
"24732","QdnGvDBlQUnfp03nSe57AQ",-115.2044798,36.1446289,2.5
"24733","bMQ6SGTC7h4aY0KD40kpNQ",-115.0976015,36.2354927,5
"24734","xUDgy2L_XT-QsQbkIpjxcA",-115.084253,36.0059181,4.5
"24735","RTtEOv8u6H6xVutUmTD2Dw",-115.053721,36.0823739,2
"24736","JHbxhUyoo4iJ2jOHdxycTQ",-115.328162,36.221721,3.5
"24737","-uNqMumZLMW3kcq8hH2iWQ",-115.0823174,36.0704761,3.5
"24738","9Yoa3LDnl2xIsQ952yqwkg",-115.0995169,36.1008539,4
"24739","KkPvAdg52Ct0UEFBhoQvdA",-115.350827116394,36.1594091317736,3.5
"24740","tUR9-c9y5J1KA8vi-CX-nQ",-115.270352,36.271468,4
"24741","BVy0RKs_gEAT3F2fNL-SxQ",-115.174111,36.091453,3.5
"24742","ItbsAwg6ndPhHgm_1xDrUg",-115.3010489,36.1460091,3.5
"24743","y5Z9K-QSa30TVKtpKAUq7g",-115.2194141,36.1441353,4
"24744","z0Wv1bcvKqekMV2svY55jQ",-115.173523,35.9725707,4.5
"24745","3uCdefnyEWUDiOfA_XupqQ",-115.2575104,36.1962373,4.5
"24746","P5cis8bzFcOg4Gt9EmSFEw",-115.211031,36.1591278,5
"24747","HdBghrebfTbUK3x-nRdHBQ",-115.117424,36.217163,4
"24748","lTCh8i2d06lXbhW4trjcjA",-115.195709,36.038521,3
"24749","lbaEGOgnj8pBsu9eXpDZpw",-115.302775,36.1119569,4
"24750","UukrDdzRg0rRZ4i1MTFEtQ",-115.1173165,36.2752639,3
"24751","6xoLkxSdkdur2uGhYGLxyg",-115.204443,36.105652,4
"24752","6FMkGfbgUd1MGLvgSmT_Bw",-115.178994,36.239289,3.5
"24753","5x-vo3Wd88IFXqmqZFIc1Q",-115.3047317,36.1915183,3
"24754","Zameof5sNAg7XIhWLeXqFA",-115.033362,36.08804,4
"24755","jmYLLiMDwK3v8xnLFcJXcQ",-115.299856,36.084107,3.5
"24756","fZ0bFhP1I1tJr-fYXpXk9Q",-115.049707,36.11982,3
"24757","hyH2wvgK7MeIpYSN14wXMg",-115.0730735,36.0753624,3.5
"24758","8roNiRpqPP5AaAHsoatRKg",-115.290022,36.074484,3.5
"24759","WwkkonmEoe4N4mWFrQe77Q",-115.24364,36.071844,3.5
"24760","87Ydu9K_HVaIvVXLWxiXmw",-115.142093,36.167663,2.5
"24761","MfEmP2AAyGXzvqfiqeGGag",-115.2429747,36.0787957,1.5
"24762","wRnX8AV5CAAJnEgReTMaHw",-115.242826268077,36.1130234599113,3.5
"24763","O9rycYGpntTPoH2Yjzry8Q",-115.118941,36.106217,3
"24764","pNQwnY_q4okdlnPiR-3RBA",-115.2979786,36.0772993,3.5
"24765","1nTXDgqwu7kDUQzyDJm01g",-115.208816,36.091291,2
"24766","Hz-VJYF8BUGA-47KNuzuLg",-115.0298557,36.0383734,4
"24767","xJ2EW5USGqggwmYXx0e-Bw",-115.201181,36.126728,4
"24768","tWFyeH54JBCsJ-bzxRgcqQ",-115.1176587,36.0806934,4.5
"24769","CjgzQ1R5g6HbXpkHG_L-Dw",-115.2969659,36.1439373,4.5
"24770","jSK-IO3kRtE37pK67_1JXg",-115.182322,36.107589,4
"24771","OVlmCGlUsLQVKYj4MyUPmw",-115.24285,36.063494,2.5
"24772","1v15PWzj9tbUzbWhZ-qwiQ",-115.298857,36.20728,2.5
"24773","TFG-mOtuQwftcbUx63XKXQ",-115.0944187,36.0055127,4.5
"24774","bWseBegUvJNbNhfMwxO6Rw",-115.0427419,36.0671674,3
"24775","zlkurExbKseJNXy-IpVqHw",-115.236267,36.158592,3
"24776","Wi2C8GGIvnmaPzMkPfabEQ",-115.242542,36.152795,4
"24777","NLMTCfM1J4ddnTP6VUZkKQ",-115.1347553,36.0136008,3
"24778","Bhner7S2BTGBvvdrhUps_A",-115.255162,36.066304,3.5
"24779","miKaK3F7rzPeBP1MSWh7Xw",-115.063694,36.239713,2.5
"24780","GaSYoGz44sJi2sd9CURhvw",-115.2032703,36.2788798,3.5
"24781","l2k8E9YrRqlIIZEN7cenRg",-115.0306342,36.0301097,3
"24782","a2DSiYTkdzc9SRxdOprVIg",-115.1449297,36.1610113,5
"24783","W8aqx-0sIzeELJXnrxpZeQ",-115.120493,36.115043,5
"24784","gHqnPJCuFWynFI3x9RCpdA",-115.0567931,36.0156165,4
"24785","mPVHDIaMbJrXjjxt6xZ93g",-115.163809,36.148672,3.5
"24786","isKYTOPzeSA0KRuS1EmwWQ",-115.276108,36.220007,3
"24787","3zvmXfQjFrLShr_qWIX7SA",-115.206914,35.9990959,5
"24788","TZU7EqibTujpQ0nO2sk_ow",-115.2852437,36.2860077,4
"24789","rCmpbeumdaIeArI3Zamtsw",-115.28544,36.28638,4
"24790","nXEPOmzTpXQXGOWhUF87-g",-115.243346,36.046279,4.5
"24791","b0vb3V4t7MNDXPNE27Seug",-115.040395,36.040912,4.5
"24792","6ponQsJFfwrOZvV1Ns38-Q",-115.2491012,36.0647343,3.5
"24793","KxfVNnJCBOhPneH7WayD2w",-115.1940654,36.1261527,4.5
"24794","cx5xXJHKxWl-PCVu8ZNb5A",-115.1521075,36.042876,4.5
"24795","y0j8oSlrdXEC8Sv1FBVxqg",-115.2423307,36.0634015,4
"24796","kHgEeagfpA5_TxMkFn0QEg",-115.287758,36.090979,4.5
"24797","pnZ3cS3M_NAyOAIhkqOuhw",-115.277675,36.021512,2.5
"24798","qmaM8nZwZHPSuPkhNoWk7Q",-115.146372,36.124423,4
"24799","2SCyxHKjfOiEad-Fj7sAPw",-115.168124,36.124257,5
"24800","5dJBxsCks-tNQ0wVG00lpQ",-115.2570274,36.2661046,3
"24801","masR6GjMaNDhrf9-CT-VeA",-115.1194493,36.1130431,3.5
"24802","igoQcOJEGC7T-1f7TiiFAw",-115.2432315,36.04334,2.5
"24803","HT9bREtoRYOYZOIs32t7Bw",-115.0298557,36.0383734,2.5
"24804","QtNzk5tQQznk-5ipSGxHXA",-115.203185,36.145351,4
"24805","yculWEPOi3ze-pd0GgDZhw",-115.2702576,36.0193464,2.5
"24806","mILue3DEUd29xiLqd38I_w",-115.161629,36.138943,2.5
"24807","Udvd7qmTBxqStbf8tFWcNQ",-115.1015055,36.025674,1
"24808","pcoZFwzco6cFCnceZ4lBbA",-115.294898986816,36.0718193054199,4
"24809","9u8OhMvCwj4T4obO15d5ng",-115.020172665082,36.2796198467596,4.5
"24810","if4obdFN0d01nh62DzpwFA",-115.225315,36.0555312,3.5
"24811","8kjah2TxHpRsGPy_EvBBRA",-115.047221,36.041042,3.5
"24812","ZAbQxbov9t5lYzxTAcEXTA",-115.2768,36.1411,4
"24813","nMG_gKQln3j2iV19j5hF9A",-115.250136,36.1954516,5
"24814","jhdaR_dVtYUDHiHaGtgFzw",-115.241174,36.145443,3.5
"24815","op3qcBUXDyQeCprFCzSY0w",-115.1498465,36.2391229,2.5
"24816","RRLX_CL2Il55tMbiDPC1wg",-115.190432,36.240448,4
"24817","gq8d4OTeixJQZVj_EP0Xfw",-115.0653519,36.0870074,2
"24818","r1bcjzN5puO01OyeTw3-7Q",-115.2855501,36.2758324,3
"24819","INURXwiAkJo3GEx7gNAa3g",-114.9939758,36.0361993,3.5
"24820","xe-79r-pknE4FkteE8zPnA",-115.2238025,36.1967512,4
"24821","cvy4-n2RvB65nAolMmm5Pg",-115.18891,36.145448,3.5
"24822","ZoEhN-FVOL5gmHZCrWZdEg",-115.135867129,36.119316607499,2.5
"24823","xJ0IkUxRcnIiWAH7l8URJQ",-115.136169,36.011942,4
"24824","Vf-XQuGgjJYb5P76y1qsDg",-115.2009724,36.1022441,4
"24825","CnlaRjU8fsQed9Has7s2qQ",-115.20163,36.106381,3.5
"24826","PTUzoLobaQzTKIhiIUz2hw",-115.028242264062,36.1010823243441,4
"24827","-OdJPcLvAQGzoIAUpfIA0w",-115.207123,36.076717,4
"24828","06JyYTqYNpzgF8gD6ftcmw",-115.1185412,36.0998692,4.5
"24829","aNBe50xI2W1dA4BEJnmebQ",-114.9929186,36.0364302,4.5
"24830","fAqXioO5c8WHTyg-xIz4ow",-115.024941,36.065829,5
"24831","Zq4uBXeh338vUfvXY6c0tg",-115.192505,36.041285,2.5
"24832","LTaGl8dE_AGSI_nba-COFg",-115.171467,36.01488,2
"24833","7pGYCPLGg6yIF9R4IY386w",-115.1560798,36.1010104,4
"24834","j06EQLrXNqpNaA4oY6H0PA",-115.083551,36.240922,2
"24835","umv3YkIxwmiD9MCvJay5QA",-115.1006427,36.0260099,4
"24836","eRijWrhhDSHpSUkbZUXUNQ",-115.195341,36.038327,2.5
"24837","87IAL8oJ3kuqRZND1KyVgg",-115.151508,36.238255,2.5
"24838","7TowHZgTdQJ7awHE8nGyuQ",-115.2038326,36.0905618,2
"24839","ZEM4THAB2MRItUV8DQ5b0g",-115.2056775,36.1582348,3.5
"24840","0cvZUir2H5BnzRD6v0riBg",-115.297847092152,36.07752960136,3.5
"24841","kh9oV22zvUlwgHkySf2L-Q",-115.2248381,36.0568902,4
"24842","X-S2CfoUbE9xRh10bmfYlw",-115.1352545,36.013277,3.5
"24843","dx_zxinfZvFcNDFlcwuaEg",-115.1349901,36.0132811,2.5
"24844","K9hZAkRFuyfmLwceX8K4wg",-115.25199074968,36.0636370866528,3.5
"24845","eOXPVw0hk90ea4A5nolYGQ",-115.22474,36.14201,5
"24846","yjLPWzErh7e5GSP2dWpc1A",-115.329463,36.159878,4
"24847","paettzSh7Svvsn6mRSGdSQ",-115.192085,36.14483,3.5
"24848","rT4DYx0KxKgY7rGD1rzrKA",-115.0265613,36.0564478,2.5
"24849","8OAxRICR00G9xwdq3OdjCA",-115.19914,36.03648,2
"24850","NpOABVyFqHRca3MbAWfokw",-115.198860168457,36.0402158688011,4
"24851","U1-dilh7txfYNXrserLdgg",-115.119269,36.141164,3.5
"24852","2bRxbMSiARuIJ5S-QA1P6w",-115.1969904,36.1263644,5
"24853","rUbJZdHn-El2XCcWbairog",-115.1899212,36.0829452,4
"24854","Dm06dcraR5qfWs7GPnrg5w",-115.1176587,36.0806934,4.5
"24855","L5dcuZIPVGbdEokfEPY-gQ",-115.2646279,36.2716323,3
"24856","1e-o1Pkqa616iUslpM9NiA",-115.2598105,36.11421,1.5
"24857","Hlh5x-cV51O5B0JIL_vZXA",-115.242913,36.218691,3
"24858","EOuOXyr_NQz9opWktcMNAw",-115.241476,36.215891,3.5
"24859","6pSau1JS7bFVVuI4S0zwsw",-115.0969029,36.2157122,3
"24860","kFSeWovY-LBLcU1jT9IT6A",-115.1734742,36.1277296,3
"24861","mwZFpP3Kp7P7tiag3krynQ",-115.1734742,36.1277296,5
"24862","ItLv4nEK3h3pavRkpCaLbQ",-115.1734742,36.1277296,4.5
"24863","I5dj_zZ4j1As_8jxnib2xg",-115.1734742,36.1277296,5
"24864","yvw9GMD31nkJJwyXykqWoQ",-115.119353,36.080343,2.5
"24865","VAwTkxl4EV7MoGFpI_xcXQ",-115.1193523,36.020712,4
"24866","ECsOFgVwme5hQZ8oBO-xtQ",-115.146372,36.124423,4
"24867","c6EpEvtu-h4NbCGt4Q-S8g",-115.171406418085,36.1219833791256,3.5
"24868","tz5MMeu4kWmYKcbUQE0gQQ",-114.999737,36.056257,2.5
"24869","AD2rB3PspS9rxHwUuLv6YA",-115.179164,36.28654,3
"24870","8V6IAVMN9I4l2i9fEk73lA",-115.250862,36.063233,3.5
"24871","p1nmjaw-qqsze4kb-54TJQ",-115.3142065,36.1587828,2.5
"24872","TUR8iumnWjyl-c1mDU6kZw",-115.067211,36.0207089,4.5
"24873","G1fl-DVZxEWywzcp2O8thA",-115.030039,36.029702,1.5
"24874","tlzocZzhKo1SEL4HZ11Oig",-115.1356244,36.0337353,3
"24875","1X9mA_am1tcz84DlZ2cOHg",-115.045537,36.090478,4
"24876","5WDFUnpZTg_ecl4k2WjxZw",-115.138026,36.089494,2.5
"24877","ni0QZAxtom8ooFkHMJ2QMg",-115.138026,36.089494,4.5
"24878","wEgCNPZqYDfeW4k-8TVwQg",-115.116474608398,36.1874594952358,4.5
"24879","c1n4sVb8QjYLMEBsTSWJPQ",-115.2299824,36.1259741,4
"24880","H9Ci1CCepJmsUC_8embslA",-115.2886246,36.2775809,4.5
"24881","Kn1RW9PqroM7ATi7IsAmhQ",-115.1011907,35.9885342,3.5
"24882","somUag2wDHWh48Oge5llzQ",-115.100851,36.0739957,5
"24883","UaCzONHxrKulUr7w8MpUeg",-115.2795291,36.0569246,3.5
"24884","hOqARYbtdz4ZN9Sv4Y99yw",-115.1193047,36.0203761,3
"24885","jn90SWm5P2Sjn4RvGEkMUQ",-114.8587869,35.9711478,5
"24886","AbkkmxzCgrEznttV1Qw4Hw",-115.146372,36.124423,5
"24887","Qyl7iq5ouYiXmTJ8XFJp2A",-115.280347,36.0529999,3
"24888","5ZgiMEdmRutzP6SfMF1b6A",-115.281565,36.27655,2
"24889","F8TJJ9eZRTX4DIEtvH2t7w",-115.1700655,36.2393525,3.5
"24890","5E6wZdeiPpHf0GWnyAfxRg",-115.2875523,36.2827328,3.5
"24891","pjc4hrOZ4LJFK8dnZueaXQ",-115.11474609375,36.1539545872534,4.5
"24892","TGXP5QSefiAqa9qoI5EZ-w",-114.923133,36.113933,3.5
"24893","CQJE1a7CD3B6szePIew6tQ",-114.923133,36.113933,3.5
"24894","9Kd04AfRunQ3xVVNqDot_g",-115.3062846,36.1148228,3
"24895","lOkqaiyQ9wRmOhwNrYCAMg",-115.1956384,36.1439483,1
"24896","jJi6f7xjkdDmiKnpJpd3KA",-115.122101987,36.084292818591,3.5
"24897","iWMluD6hLoH3hjvGCr2pgA",-115.1164472,36.0089493,2.5
"24898","8pnbhLltdB2jtM-80L1SaQ",-115.1721858,36.1107749,3.5
"24899","z2VtHi_H8bTVILsuH1E9KQ",-115.154125,36.155679,5
"24900","Ll8s5BB-PvoYB2qYtDQU9A",-115.2248067,36.1275041,1
"24901","RSWWZGGU4JpCYgr2yASEWw",-115.2881526,36.2779396,1.5
"24902","Ata4W6pllj4eqqg0QY-LvA",-115.2070417,36.27949,4
"24903","F0TioE7izeD_suk3IdYD5A",-115.200624,36.094117,1.5
"24904","M64kwBY4TpEcWZEntCjFeA",-115.2412101,36.2029769,4
"24905","Ol2U3ingyNQENmVofvxW_Q",-115.3151684,36.2910319,4
"24906","4MSKlIv_Njq5-CYhWxT4ug",-115.1776797,36.0684803,4
"24907","esVIaI9tng1p_1AdcAzwmw",-115.1763677,36.0680069,3.5
"24908","f-Oe6zNUkPzhDUkgy65_-A",-115.104153,36.242053,4
"24909","WVE-RIIyN4lr6q1vFksrwg",-115.259926021099,36.1892840266228,2.5
"24910","79cOqHLiuiY0EMuBaVYprg",-115.198539,36.099566,3.5
"24911","UcsN4PjuKupJYhzVExLHDQ",-115.1619246,36.1370456,2
"24912","vjODOcbcQFw1l25SykOX8Q",-115.2330307,36.1596183,3
"24913","Exvvl1txRhnOB1fKChHK0g",-115.2038026,36.1263143,4
"24914","svZLbCMBV-EIe3cXZSzPwA",-115.116897,36.098882,3.5
"24915","0oz45sNYYP2LKKBjNTD2yA",-115.2428612,36.072377,2.5
"24916","r-hNrPck_K24Yrvuekrdaw",-115.0799587,36.173504,4.5
"24917","7ckguzqYBlAYaqme-qmrWg",-115.2677906,36.281353,3.5
"24918","_G6jx1ZjsAQHxCZjOvQfHg",-115.0480524,36.0645741,3
"24919","xydT-N0wTohgqAg_k7rOfQ",-115.0939736,36.0049567,3.5
"24920","_ZR4CE9JwB42By5R7qVi2g",-115.296681,36.219354,2.5
"24921","cbpjvuaMutvSi-rJ_eJB0Q",-115.118916,36.031545,5
"24922","Y8-1LzsaiNb-SdePFU2iuQ",-115.097238,36.035096,1.5
"24923","cAe0tSTNBa9vfJc2K3ZgaQ",-115.0462599,36.0652792,3.5
"24924","7w7F5Yu6OcVk0v7bPCqRxA",-115.267027,36.26332,4.5
"24925","lvDC465Z-ovI-PQ5mAj64w",-115.279257,36.159366,3.5
"24926","PTqBoMFrcvLuS3bVRCeMkw",-115.198693,36.0939819,1
"24927","Xa1aDqqEyvqlCDLsF2J3Gw",-115.2771611,36.1441408,1.5
"24928","kXPX91lWmAE5n2Q25rY-FQ",-115.0995169,36.1008539,4
"24929","MYmKdQy3M5ex9jDUkiGEDA",-115.0667048,36.1742249,4
"24930","dMO-uTsHEoyAekAQsUc1sQ",-114.940236,35.9967219,3
"24931","BkRQSTwBkXT6b1bqQ0gOFQ",-115.2069003,36.2750372,3.5
"24932","6waQFnvlBBng5i5iecoIow",-115.2069003,36.2750372,4.5
"24933","hamRiq5R-uwUnujoIvD-mg",-115.055244,36.108914,2
"24934","Z-YxGFHYXrM2XRWd_lC0mg",-115.313425,36.121455,2
"24935","LUk-5l8to6GnhCKgFzNpXQ",-115.146662,36.006928,2.5
"24936","7YIEMrXKzXzzKUgY8RPvyg",-114.982229,36.040706,4.5
"24937","MRkqnl2Kp2pTg8IIkoZDGw",-115.287318,36.290313,3.5
"24938","ksOkZPR7jRULJ4JamU6Dqw",-115.243642,36.049579,2.5
"24939","EhxV4N-bDdmZkZx_Yv5g3w",-115.116325050092,36.2770507453885,1.5
"24940","NPbn5p1SvefL6L_qMNQoqg",-115.117993,36.252186,2.5
"24941","Tn3KHSTxVqnOUZiEyhE1aA",-115.115708,36.252868,5
"24942","vZeuAJ8G4RuUV6RuVf02pw",-115.1014984,35.9946656,3
"24943","M1V2Ic_z79cePuYMWYQg-g",-115.168853759766,35.9672622680664,2.5
"24944","D2bSuLURPsxEur4OUglFrw",-114.93324232291,35.993443411976,3.5
"24945","fGunyP6Dsg_FifMzXFBv8g",-115.243338569999,36.042490079999,4
"24946","A8wrrZ3pXEygD52isZ9w3w",-114.992426,36.0116135,3
"24947","Ebr63gudox76GzUfKXt3VA",-115.2566028,36.195023,3.5
"24948","-ENs4qUYRpdzbmYoQ-ikzQ",-115.2255016,36.0998165,4
"24949","EoJwrZ5QctIwNDNe9oamhw",-115.2255016,36.0998165,3
"24950","fLQ9XFlHtYHdAKCS4cSMag",-115.2290633,36.099828,2.5
"24951","tpI3HuXWCRIokWbdts1W2g",-115.035125732422,36.0666427612305,4
"24952","ix3ytntJ4tnHIJB4LTkgBw",-115.1559824,36.1651352,3.5
"24953","PzZvKWJfoy9YvlXQwFMZDw",-115.02911,36.080507,5
"24954","foBlhTvhqMRssdjGvyQl4Q",-115.288042478695,36.159629012893,3.5
"24955","cUx1FosIrqxq5wBXsiiRqw",-115.113814,36.074667,3.5
"24956","32nQIHmVprreQ9lm14h_lA",-115.194117,36.168759,1
"24957","ntTn0b1goXL0dyllN6ApiQ",-114.9808176,36.0413933,3.5
"24958","yhsihP0FqK84X-hbOm8bVw",-115.287454,36.159541,3.5
"24959","q_zH5iXLdW3shsJsU-f_Rw",-115.0823035,36.0698099,1
"24960","JlCRXBb183oLgItmdit9ug",-115.1340644,36.0107374,4
"24961","VNivNWBFHMRSYr4La1ZxJQ",-115.1632137,36.0629013,3
"24962","NTUbGXK1sqrBtplXUteEfg",-115.116445,36.239566,4
"24963","Ny2xALovpv-ZbTvwSSB86A",-115.256172,36.264155,3.5
"24964","LneLMatdffYXluN48_g9og",-115.143197059631,36.1658210754395,2
"24965","NqLWaXqG6l-OZ67PygXJSA",-115.1691493,36.0549288,4.5
"24966","sNJFEEsceFHS6SJf5zWFSA",-115.0619887,36.1665949,4.5
"24967","ZYitxmaRyRI5Ep-MScaLFw",-114.9918757,36.0096929,1.5
"24968","n--DqurQP7Tvg355uK9CTA",-115.3260627,36.1251035,4
"24969","z0l1DaDbudCBpfHRgRGN5A",-115.250169,36.1970917,4
"24970","vadwfwsVMjMuBI-H3QY1yA",-115.121097,36.114286,4
"24971","oJZLbTG-q_LEiDEzvbjHZw",-115.11685,36.074808,5
"24972","4dY3m9pQOdCY2Jc9LSqaRg",-115.177507,36.15928,3
"24973","Bt0jIiN5KCoO58F9B8tOEw",-115.1157058,36.0079139,1.5
"24974","yEcLH5DMkFF4rYUqvOHMaQ",-115.2068052,36.2774476,5
"24975","D_Ra4_PdEC-9jyRIDiRUGA",-115.0693311,36.1163187,3.5
"24976","5GBjXqpluFCNgeWBzvbhbw",-115.096331,36.174377,4
"24977","yoVDP8SQy56R7lU0M-vdcg",-115.077599,36.253259,4.5
"24978","f7Mvvit8IaKBVY4EnPeymg",-115.154142,36.013802,2.5
"24979","bvPrzKDAvEed4tA2bNCsyQ",-115.2427084,36.2153551,3.5
"24980","LnapXPRb9IMeeK9Xc_haOg",-115.1337909,36.1799261,4.5
"24981","wbdTetAT6UzTzFvEQrU3_w",-115.1188815,36.0847184,5
"24982","qLICacMAK_qUuhXwrePrew",-115.1259564,36.1588445,3
"24983","J2WAqcKL1W_PKDEn-TgmCw",-115.322288,36.160138,2.5
"24984","BzvSlUIwB08C-1GK93mQbg",-115.07741,36.100001,4
"24985","honUHlKAkrLyeeHyOzXu4w",-115.178736,36.285095,3.5
"24986","VRnHwMon-myMAAqc3ODGhw",-115.1886166,36.0749889,4.5
"24987","6_f0DBobbybPaSt-vZ5DLQ",-115.2783399,36.0565889,4
"24988","9D200o9e6S0EfUrZAgMANA",-115.1564851,36.1031106,2.5
"24989","7at9iVIDfLcQE7U34_lLew",-115.303058,36.20724,5
"24990","mSID2CH65shbqQHhL9MEqw",-115.256869,36.2638103,3
"24991","NJWuNvMg1GCul6-1M02YtQ",-115.119407,36.070187,4
"24992","Sg6FHTwn57feQwHI-IG-_Q",-115.248106,36.195513,4
"24993","eP6BKBrIdbD6Bo-wpEAd4w",-115.087681061516,36.0706360530083,4
"24994","9FWEGULkG2g4LDja71MrvA",-115.2995489,36.1157997,3.5
"24995","dt5kCN2U26W1OKKnDWfORA",-115.1991157,36.0368617,2.5
"24996","D7ryO-4L7c48h_iYGsPB0g",-115.209066,36.142762,5
"24997","GYnY0p_9OrvNuyyeFQ3Egg",-115.089518,36.070648,4.5
"24998","Am4LBbOU2aNTGt0-uwf6GQ",-115.2448093,36.0623176,3.5
"24999","ScNZZzPFiQa_Y8cTDUyLCQ",-115.1191229,36.2402332,3
"25000","4O1FVE1t-KAWxYRcp287Mg",-115.029802332207,36.0400047536626,3
"25001","omhdEbi6mfxFJZ1GgvcLNA",-115.27847332558,36.055003103502,2.5
"25002","vcl9FImoHIG4tCWLT6wZQw",-115.241693,36.064115,4
"25003","We3Bn82D0U3gjAUbey5CBw",-114.990583,36.008927,5
"25004","17wPuxGYhxAxoDtQP1jTeQ",-115.2794069,36.1238325,2
"25005","WeazuRU46Se2lnBMZdEGKQ",-115.279439,36.1238755,5
"25006","RkpXN1eK4hGBFjvTM1uK2w",-115.2794069,36.1238325,4
"25007","GSqXlmz4qGTZxX2w3KyEwQ",-115.1197455,35.9981393,4
"25008","JZs2UccHM68IK_YLuPRRDA",-115.14711,36.08609,3.5
"25009","Dn_2nykpfO0cHuJsrCtOFw",-115.14711,36.08609,4.5
"25010","g_FkmObGhDrvSnetV0yCrg",-115.177129,36.1437359,4.5
"25011","Zfl4kmq2Ob6jnQuMWY3ZXQ",-115.242188,36.054208,3
"25012","hg1bivzMP0Z3c9eb5FhaRA",-115.1866627,36.1304438,2.5
"25013","AIdEDMpG8kcHYiMraYfo1A",-115.237825,36.11492,3.5
"25014","1b8BZpr_QZqciFkinZb3iw",-115.1688122,36.2392744,3.5
"25015","yx1M-bpN-aeRDjJOP5Yt7w",-115.049025267363,36.0635849833488,4
"25016","-1tQu_yKCOgOj-WtXmMYIA",-115.244075,36.047815,4.5
"25017","0Hqo59tDle3_9hsZ4YEtKA",-115.1931089,36.1442174,5
"25018","DJXc-qNLR-kto-9sbmucGA",-115.029799,36.041361,3
"25019","j_3KufSCgZE0fOYjJ7ZCNQ",-115.283822491765,36.0554552078247,4
"25020","OSb_BNcqd5O94hjRHASUnA",-115.066048,36.1303399,5
"25021","8TzPKXuarOj-pVSjUHt8Kw",-115.2249895,36.0879716,4.5
"25022","t5yqlbYtS06xniWoe0GsWg",-115.1547171,36.1884285,3
"25023","DabtJLx6Aw5BTTda8EdnKA",-115.1433842,36.1698382,2
"25024","6st0CO6NYaC2mG3DSy1j6A",-115.288576,36.288938,3
"25025","GqFJcNr5iLpIO4yEK2aomA",-115.082061,36.143656,4
"25026","igoD9BKkpPn0zdyqYCkkxA",-115.1939844,36.1950731,2.5
"25027","9njbEHcGSlTI-QzwcIm6oQ",-114.980959,36.0127602,3.5
"25028","y-vgDxYiYhcmv39_v0SweQ",-115.03649,36.067412,3.5
"25029","1FFl7v38I1m_Ot7lFDoANw",-115.2961304,36.0850801,4
"25030","Fr5UKxrQKOwYPn_LosD9OA",-115.167437,36.165988,5
"25031","toQQKbK2TWSkAZyCrYwqoA",-115.226887968262,36.249878477092,5
