"","business_id","open","review_count","longitude","latitude","stars","attributes.PriceRange","attributes.Ambience.romantic","attributes.Ambience.intimate","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.divey","attributes.Ambience.classy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.casual","metroArea"
"21216","IJq0aAlD-johUS4IzJjA1w",TRUE,6,-115.2048129,36.1586703,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21220","-CAxtEWbiPIJlpbWq4qz2A",TRUE,13,-115.1560311,36.1472468,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21227","87c_9LY4OqjtlJ9zsd5Oow",TRUE,44,-115.1190076,36.2386502,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21233","iNmkxoGYPGfTIflQb1SvPw",TRUE,13,-115.1446238,36.2755528,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21234","vN_Dpq_67Um_AA1agBDs3w",TRUE,26,-115.1455849,36.1727435,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21240","_KjLbeKJjVIg_1fP0DpT5w",TRUE,6,-115.113723,36.072547,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21243","djZW3h3YSVkOoidnKnFb-A",TRUE,43,-115.154932,36.238361,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21244","qqckmITTtyQkkwhrfc8HRw",FALSE,6,-115.101239,35.9971446,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21252","ftz8zIAtfXF3_GDp_CU62Q",FALSE,5,-115.156051,36.260078,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21254","NdQMBelvH0TTe1pIrnFYmA",TRUE,129,-115.2248077,36.1277487,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21255","zyFZme7L_6kfvex2sgPfCA",TRUE,3,-115.0609714,36.1118281,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21256","po3QfLD7vINIFtyYTgkEMQ",TRUE,194,-115.1184164,36.0254142,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21257","7L1lpw6r0BXPOKRb90WlaQ",TRUE,25,-115.299962,36.083671,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21258","HOrfsgClwysVlDv1Vp7PIg",TRUE,188,-115.2029596,36.1150732,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21260","T1x6s6zj8BrOarjpidtEJw",FALSE,23,-115.2415182,36.0641072,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21262","_X8Zrii1syQXg_3XjgTweQ",TRUE,37,-115.177905,36.288655,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21263","KIgzEq8CrCLQV7k6Op5NIQ",TRUE,19,-115.1191946,36.1003269,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21268","mNHBaryidHifpIIdlKb5ew",TRUE,23,-115.1659163,36.1275008,4,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21271","MgMh64Y-gfu7pnak0oqF7g",TRUE,56,-115.351184159517,36.1591152101755,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21273","O10i54KbSNpAQKQUPT-fSA",FALSE,7,-115.130218,36.113628,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21277","EYx9LkprbYnt3gUG_PRdKQ",TRUE,97,-115.287678167224,36.2910624593496,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21286","g8dcjPzIJGwY-u4GAeHxnQ",TRUE,11,-115.1735161,36.1030009,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21288","yOKoXgrZwtky8eq7fIRQ4A",TRUE,3,-115.106206,36.072083,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21289","THq4W2p3emLdTJEP8f6cbQ",TRUE,133,-115.243004,36.098354,4,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21299","hoy0dMyKvspyMCFanDX2Yg",FALSE,12,-115.30554685548,36.193188000364,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21300","yt7Ymiru4YanpE0xzzDxrw",FALSE,209,-115.1778316,36.0930659,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21305","PNMIFpfYO0JXOG0U7-EHVw",TRUE,3,-115.146372,36.124423,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21307","iDVVyTPcZq1UCJSw_xpeWQ",TRUE,48,-115.0869315,36.019199,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21309","EY4dXTbdGy9ehak2O3cjGg",TRUE,32,-115.111773,36.0068684,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21310","GsloNPG1ac1xqzLIdqiYzA",TRUE,57,-115.116866,36.0194285,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21312","lysHWM2gTBGl3_Fb_p2UBA",TRUE,86,-115.1631545,36.1180335,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21313","K2XRxr7Cvnsz5AoNgrWPLQ",FALSE,5,-115.171549,36.055269,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21320","TJ_AFZO5Zv1LPm29cXQayw",TRUE,5,-115.2002497,36.1154081,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21321","DzutRVB8YbhKGTUSXKiglQ",TRUE,213,-115.0999753,36.0833352,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21328","esapuP4e4A8FDlBhCE8S-w",TRUE,4,-115.138026,36.089494,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21329","JfjN2jqnJe-Nc9mCDF_jFA",TRUE,5,-115.149700818231,36.0854594139211,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21333","YF_PKnxgRlo6l33yXJ9fcg",TRUE,30,-115.1445082,36.1703001,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21334","ZWuO-YghNqtcAO7Ar-MFEg",TRUE,7,-115.159705,36.135258,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21335","OZZjgwmc0ijdGN-IMYBzhg",FALSE,7,-115.1186765,36.0168531,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21337","-1uA36nuZfBxQwmejyLcdg",TRUE,4,-115.1829873,36.1462673,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21340","xDhGewAN-AaycOzK0H5GQA",TRUE,75,-115.0340764,36.0634239,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21342","2nGKjWyPCCT51FVnQSvbmQ",TRUE,23,-115.2896852,36.3255827,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21343","RCAiM58UdsGl94QA7HeCAQ",FALSE,26,-115.138026,36.089494,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21347","wtD7EvFhxt8EeNODbl1G_A",TRUE,145,-115.24816,36.195285,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21348","vPnwX30Gn0oa4dVBL0W4Ww",TRUE,380,-115.201181,36.126728,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21351","N8uXuqa_Pee3PuUD_oU8EQ",FALSE,100,-115.1713943,36.1156902,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21352","oU62QZBgcQZbP3BIakbVsw",TRUE,8,-115.1189122,36.0164843,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21354","RBoU_WZIPnZBNlbb2DHzHA",TRUE,31,-115.2072287,36.1634312,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21355","27nvkKbTIZuCifIBGlrAcw",TRUE,5,-115.2989891,36.2099346,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21362","zGbpfb0UY2nlQinp2hTV9w",TRUE,14,-115.1659163,36.1275008,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21377","CwWLLNmlH6NarP2gsGQTSA",TRUE,81,-115.1727807,36.0908025,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21379","HWAR_RqqNHhpEO5w6acAIg",TRUE,4,-115.172389,36.1583929,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21390","Gju4GThb52od8T_t8zrudw",TRUE,6,-115.1886166,36.0749889,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21394","FdFyXE6qgDSNGyfVzTsJmA",TRUE,24,-115.169758,36.121558,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21395","xj8qUeH_SEUgieSTSwXMvA",TRUE,5,-115.1502912,36.0847518,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21398","px45x27eir8RyN6YjX-VWQ",TRUE,75,-115.1433842,36.1698382,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21402","uK02Gc9r2lqgbLoG3aznTg",TRUE,19,-115.206628,36.239064,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21403","U4LQUO2VYiittefTYBd4oQ",FALSE,22,-115.2108408,36.1442519,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21405","wLK4Ifw0XGlaeOD125PrEQ",TRUE,64,-115.3084925,36.1139419,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21416","15srJBiBZBt0iKsWSABwRg",TRUE,160,-115.3238103,36.2184424,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21418","LmsPhGZ4XAD6UlhQYWBS-g",TRUE,14,-115.1711298,36.128561,4.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21428","mz_-HvV1f5ADI0zzWkEgLg",TRUE,7,-115.1727107,36.1094088,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21430","OhKLmm-9ZA96Rs3poT7oog",TRUE,31,-115.210595154238,36.2726085657324,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21435","CDN--GWL8gm4TsFFtccpaA",TRUE,68,-115.1684761,36.1242528,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21437","3SheFSI_IkMP6Ec929riRQ",TRUE,19,-115.1981609,36.1154102,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21438","0NcJFzS3TjO16aA0TUiOrQ",TRUE,19,-115.2835064,36.2014827,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21441","WcawfXDP0k8UfLyEoz_cvg",TRUE,74,-115.1371252,36.1037874,4.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21442","4qoj2DXH-DLHm_QQ00HanQ",TRUE,5,-115.245715,36.1590267,4.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21451","6Sju5af4E0CnxngJcE1RPQ",TRUE,55,-115.152279,36.1134879,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21453","7YLE8j_Hvx_SIvZMmyCuHw",TRUE,12,-115.128565,36.099959,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21457","FqbsFVpR5vWupXs5lEqOyg",TRUE,10,-115.146372,36.124423,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21459","uBXSxanoPdT_Jc_x0_7ggg",TRUE,72,-115.268453,36.207427,3.5,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"VEGAS"
"21463","BosUOpPIn6a-jvyakJ-WGg",FALSE,4,-115.137672,36.128998,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21466","iWafZbyZUqCBlOEatpekNw",TRUE,15,-115.169944515818,35.9652783961896,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21470","PuWWpHdZO1x7UpAkkQFzDQ",TRUE,3,-115.1681542,36.1100564,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21475","wiDuCqjsileWXXbcvD2tWQ",TRUE,78,-115.2995489,36.1157997,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21477","23053ovu21_vAFtPCFZlgA",TRUE,5,-115.1734742,36.1277296,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21480","mnPRnWnNLM5cdjGEteWy7w",FALSE,118,-115.126087645508,36.1711699752016,4,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,TRUE,"VEGAS"
"21481","Qk-BltHewJuLqpOkqCfbTg",FALSE,23,-115.188491,36.1290784,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"VEGAS"
"21487","8x__4Jd-JMoWUYCkv6IJwA",TRUE,86,-115.3145846,36.1289377,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21490","sG-fXLyIrR2fBIObuBrkrg",FALSE,50,-115.2066735,36.1148713,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21491","DoDRDIA9FvRJ9Ujj1NpOwA",TRUE,12,-115.2766402,36.055317,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21494","piWrp5HYY4wX7PxuOyFevQ",TRUE,24,-115.209,36.14129,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21495","ORapLduM9k-ra5WV8H-sQA",FALSE,4,-115.0975252,36.215381,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21500","bJmtZPLFlc4V7Y7zGDOltg",TRUE,3,-115.1534151,36.1654067,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21526","BPpuTOWizX8U6IGzgieF5A",TRUE,4,-115.1711298,36.128561,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21527","8lxgsvzSgp3Wqjs9ntaiSA",TRUE,19,-115.137619,36.1588681,3.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21529","s9oYp-o76kq112qZesU0Qw",TRUE,3,-115.1711298,36.128561,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21532","Z4rxH5bkW7g9PCIY6A4u1A",TRUE,6,-115.211622,36.171184,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21534","J66qFJely2dWxlpMECCA_g",TRUE,19,-115.1735161,36.1030009,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21536","1TTdj_RqahPPncvGmFQEew",FALSE,9,-115.146372,36.124423,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21538","DUDX6e_9RPEdyvyJ88w4sA",FALSE,58,-115.242713,36.036676,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21542","5OKffUNl_FrUXTqgZFCejg",TRUE,51,-115.202518195041,36.103050076498,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21543","ZzCR1IzhoCt3Kf-1l0DlVQ",TRUE,53,-115.172689,36.110247,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21545","iRi5YmSskdL-nAkQVtxDWQ",FALSE,23,-115.080961,36.0762625,2.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21549","0wP1vwgpnRo45coN4G7XZA",TRUE,9,-115.119668,36.115115,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21551","FfGdMZAtiO3vy8N5rszKwQ",TRUE,18,-115.277518,36.142941,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21553","Oqb-MBYAmYUJLKwbwpQUEQ",TRUE,148,-115.2440943,36.0458007,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21560","3rNsz7qxJTyyQPGUYGDmsg",FALSE,85,-115.3073116,36.0860344,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21563","iiaStDi-tgWlva38BNGAWQ",TRUE,10,-115.112322,36.128775,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21564","GIOrbXyNmF332SWArLURNA",FALSE,34,-115.1711298,36.128561,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"VEGAS"
"21565","htIMKHDjCIHJALQOdY1keA",TRUE,53,-115.2672312,36.0206629,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21571","nYP6sRx-QOusYNCRa7E5Vg",TRUE,3,-115.2575104,36.1962373,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21579","WZOE17RgPsf2uswaNWzB5A",TRUE,5,-115.280912,36.056075,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21580","75n7FVIObWM3iMf95duQOw",TRUE,13,-115.2093648,36.1180786,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21581","9qi6ZfYzjGuwEzQ_FtBBgw",FALSE,3,-115.2987804,36.2112472,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21582","NQrkH6JdXrio2agFr1wIAw",FALSE,23,-115.2690556,36.1437655,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21583","3AMFoTdFm7j2bocSpm7Xxw",TRUE,168,-115.2068006,35.9952905,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21587","R0NZF7JmXWGTdu7EX-CAKA",FALSE,6,-115.0457036,36.0530335,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21593","etYqrJTCE2_yMxhqdnGd0A",TRUE,86,-115.14336903533,36.1701440483453,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21595","FHinV7r6VPOvMR_XVGwS8A",TRUE,7,-115.135646,36.114303,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21598","gOvePNZVP2jU9vnj6gmYqA",TRUE,12,-115.1546169,36.1439559,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21599","Xa4ve9LtlNCsfhOVsz9LpA",TRUE,34,-115.3111863,36.1585487,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21601","706qZk20F2JtHJdWxRSrMQ",TRUE,8,-115.146372,36.124423,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21608","HBqJl0JXBYFh_YfU7-e1Dw",TRUE,14,-115.146372,36.124423,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21609","H-P8JTKl0rCsjPZ6-0jiSQ",FALSE,6,-115.189333,36.121826,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21610","Pzj5ow6I8eQI2iGnFziGLw",TRUE,136,-115.197906,36.125908,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21611","rn11_6DgYHyzrk-HxqwXcQ",TRUE,11,-115.275932,36.144454,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21612","NDVjr2AY2tXJLxXvnVKkDQ",TRUE,4,-115.1374099,36.1100117,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21616","Ls7XGu8JFYfGBOHaGzp-_A",FALSE,15,-115.2950776,36.1443545,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21625","DcmPp2mvx6jAMHWFxgyORg",TRUE,31,-115.2834921,36.3024054,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21631","4wcDUnb2y2fW8sSzFd8EaQ",TRUE,26,-115.305973,36.191844,1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21636","oPryOTTtcjR0-vMwEpfHig",FALSE,14,-115.1629623,36.2388918,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21641","9WcXRVLjNURGS24sP2GyrQ",TRUE,147,-115.2039271,36.1261519,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21642","2CJyBcw6M7MjuDPsbxJrIQ",TRUE,7,-115.191091,36.13489,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21644","cTluGpAiNmFsJsUt4nqT7Q",FALSE,16,-115.1726641,36.0687772,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21649","J-FcHI69k_MpSKjwkDURuw",TRUE,49,-115.171108802232,35.9657523240133,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21650","aYpqQ3qoSe5WZb7p47UzhQ",TRUE,62,-115.153343752027,36.2392964959145,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21653","6uZqR0MsU9UMEX_FftYSdA",TRUE,162,-115.136215,36.103953,4,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21656","OTLjL30hVZtZYqEmkDm9wQ",TRUE,6,-115.116448360912,36.2786907461492,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21657","Rer910CgwICj8-B1gmc7aQ",TRUE,8,-115.119349,36.084465,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"21658","44HP55ht38nUGmSxDGsSYw",TRUE,6,-115.03682,36.061676,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21659","JQpmsTVp3OSfFT6CubgxCQ",TRUE,8,-115.280423,36.055891,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21661","dBGvUMt38MFVSesZ010cWw",TRUE,3,-115.2790654,36.0792561,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21663","9VE0iI5KPl_qD6d43xzpkQ",TRUE,4,-115.1711298,36.128561,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21664","wwpNjF3q72-VPC2pLNve5Q",TRUE,5,-115.2448385,36.172541,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21665","joDuKu_ePAOTYTHOS-dyjg",TRUE,4,-115.0626614,36.1737819,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21666","L1EN_rhV3yCU6adiIoR_gw",TRUE,3,-115.137318,36.1301119,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21667","vYLR2N3cL32e0OQaBpG-ew",TRUE,3,-115.065233,36.146396,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21668","XQokPEF3UJU2CIWj8rnv3g",TRUE,7,-115.29566181743,36.144557126741,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21669","Q-hAJaAuXeuDtwGy2LR_uQ",TRUE,88,-115.1960831,36.2031565,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21670","AQu2QKcPzlSrnw0ZuAuE8Q",FALSE,5,-115.1373615,36.1084263,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21672","wjAGFjuR7pmUmeHyrw0IDg",TRUE,4,-115.138026,36.089494,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21674","Tax-j94zbTqxpLtJFG9tgg",TRUE,3,-115.2435768,36.2179898,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"21676","0ik871AZ59p77xpkA0RwSA",TRUE,5,-115.207124,36.10035,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"21677","QL-RTNvO62dTFG980arnXw",TRUE,4,-115.279005244374,36.1261977455978,4.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
